Date,weights,weights,weights
2020-08-04 00:00:00,0.8868147387912775,0.8009139373731184,0.6959707710734331
2020-08-05 00:00:00,0.8455887683692989,0.7643758016152782,0.656991622538464
2020-08-06 00:00:00,0.8641851663265392,0.7798211353642128,0.6708984039692356
2020-08-07 00:00:00,0.900113013637202,0.8146928319009379,0.7035945899798723
2020-08-10 00:00:00,0.9030225672477852,0.8130546716808444,0.7031084758271104
2020-08-11 00:00:00,0.872313528370692,0.7814310180533393,0.6765000637396958
2020-08-12 00:00:00,0.803980553700365,0.7185132696468584,0.6198993303854954
2020-08-13 00:00:00,0.8281459433153722,0.747208310307167,0.6468057085084613
2020-08-14 00:00:00,0.7852873408115122,0.7090818002355104,0.6117853623481941
2020-08-17 00:00:00,0.7852873408115122,0.7090818002355104,0.6117853623481941
2020-08-18 00:00:00,0.7253453483015653,0.6473209829218565,0.5570821539291169
2020-08-19 00:00:00,0.7658834896735567,0.686997892465848,0.5947244848731315
2020-08-20 00:00:00,0.7825596631068061,0.7009607706472134,0.6060342312837002
2020-08-21 00:00:00,0.7764586807990521,0.6926726161593333,0.6016600529228784
2020-08-24 00:00:00,0.7414586104423924,0.6637186033164033,0.5682110938558707
2020-08-25 00:00:00,0.7276048137951847,0.6502098695136953,0.5552298710670898
2020-08-26 00:00:00,0.698683538688242,0.6235107946253371,0.5322103485262151
2020-08-27 00:00:00,0.6365847910953597,0.5648136435657036,0.4789222657040093
2020-08-28 00:00:00,0.7192585262745257,0.6411692087357397,0.5510002791831641
2020-08-31 00:00:00,0.7348512297555345,0.6559509649270916,0.5638473168002014
2020-09-01 00:00:00,0.7246206142546916,0.6453237624699091,0.5528766743512281
2020-09-02 00:00:00,0.6664798775871199,0.5912921063040151,0.5018374192826689
2020-09-03 00:00:00,0.6653081611636464,0.5882902864549757,0.498188655123204
2020-09-04 00:00:00,0.6780899939891074,0.6005645581583863,0.511216387235194
2020-09-07 00:00:00,0.7004315973836961,0.6214079835504516,0.529692685587942
2020-09-08 00:00:00,0.6934077537210912,0.6115250415902673,0.5216534518443139
2020-09-09 00:00:00,0.7218538949243263,0.6405154109238973,0.5480096901476907
2020-09-10 00:00:00,0.732507261654201,0.6515734380097384,0.5622952135469192
2020-09-11 00:00:00,0.7118657951233389,0.628995854113253,0.5416691022250357
2020-09-14 00:00:00,0.6747886570427293,0.5901774621106073,0.5063411303073315
2020-09-15 00:00:00,0.6730683913436175,0.5874937527212973,0.5038907953648839
2020-09-16 00:00:00,0.5891371164686989,0.5053187211837666,0.42530557174977024
2020-09-17 00:00:00,0.4950675976460186,0.41570472288656823,0.34533893520232706
2020-09-18 00:00:00,0.5633287131958178,0.48239415112487527,0.4085902351436157
2020-09-21 00:00:00,0.5444902244058225,0.45887998676684316,0.39067965428672835
2020-09-22 00:00:00,0.5584113555752723,0.46850266132177754,0.4029440181250876
2020-09-23 00:00:00,0.5755745163182353,0.48274591846080717,0.41405397013576106
2020-09-24 00:00:00,0.6041192540620872,0.5105923402750443,0.44325348250293994
2020-09-25 00:00:00,0.6193683192820669,0.5250717662090822,0.4596160418314994
2020-09-28 00:00:00,0.6188255987951972,0.5249844158189108,0.45662645834817495
2020-09-29 00:00:00,0.6194052881675274,0.5259808277626064,0.4574118306528263
2020-09-30 00:00:00,0.5924385073909928,0.49787706349576455,0.4326019170085855
2020-10-01 00:00:00,0.6568165248050051,0.5576716529533419,0.49321287567909566
