Date,ALUA,BBAR,BMA,CEPU,COME,CRES,CVH,EDN,GGAL,LOMA,MIRG,PAMP,SUPV,TECO2,TGNO4,TGSU2,TRAN,TXAR,YPFD,VALO
2018-08-10,19.35,108.6,153.45,30.45,1.9307,44.2,212.46957,43.4,93.6,54.9,321.79999,41.55,65.15,100.6,46.69197,86.8,46.6,12.75,444.70001,4.307135581970215
2018-08-13,19.25,101.3,145.5,29.5,1.87377,44.0,199.90961,42.4,91.0,55.1,300.0,40.3,61.0,103.0,44.47715,82.5,43.5,11.85,447.5,4.0309271812438965
2018-08-14,19.95,102.0,145.3,29.75,1.92121,42.95,223.01028,41.25,91.1,57.95,330.45001,38.75,61.55,106.3,44.61275,83.15,45.35,12.75,454.75,4.2812418937683105
2018-08-15,20.65,102.5,146.05,30.75,1.93544,43.35,236.98375,42.3,95.15,56.35,348.04999,38.25,61.75,110.95,45.60716,85.15,46.2,12.5,451.89999,4.410714149475098
2018-08-16,20.45,100.0,143.7,30.5,1.94493,43.5,244.33397,43.0,93.0,54.8,347.45001,38.3,60.15,110.3,45.24555,84.85,47.35,12.45,454.20001,4.557451248168945
2018-08-17,20.0,99.5,140.14999,29.45,1.90698,42.5,239.64923,42.65,87.7,54.3,343.5,37.75,56.5,108.0,45.38116,81.6,45.9,12.2,448.20001,4.376189231872559
2018-08-20,,,,,,,,,,,,,,,,,,,,
2018-08-21,20.7,99.1,139.05,29.05,1.86903,43.1,238.8819,42.3,85.35,52.5,355.54999,38.0,54.15,107.8,44.25115,79.2,44.0,12.0,464.95001,4.479766845703125
2018-08-22,20.95,101.0,145.2,30.5,1.94493,43.6,231.53168,42.75,88.95,51.7,358.79999,38.8,57.2,110.0,45.51675,82.7,45.65,12.65,487.70001,4.686923980712891
2018-08-23,20.95,99.55,143.39999,30.55,1.92595,43.95,217.51781,42.0,86.4,52.5,353.95001,37.65,55.25,111.15,44.56755,81.4,45.9,12.85,487.70001,4.747344970703125
2018-08-24,19.15,95.6,138.39999,28.6,1.75992,44.2,203.54433,41.1,80.7,50.5,336.85001,36.1,38.4,110.0,42.44313,79.1,42.05,12.25,471.25,4.419345855712891
2018-08-27,18.85,94.25,137.60001,29.35,1.77415,45.65,209.15797,41.4,79.55,51.5,331.04999,37.25,38.2,108.85,43.16634,85.15,43.4,12.05,495.14999,4.238083839416504
2018-08-28,18.0,89.0,135.2,29.45,1.71723,46.0,208.71371,42.0,76.1,50.6,315.95001,37.75,37.95,111.7,42.03633,84.0,42.0,11.6,492.64999,4.11724328994751
2018-08-29,19.9,91.5,130.35001,30.55,1.69351,46.65,204.35205,40.8,74.45,50.55,309.60001,37.7,38.1,115.3,40.58992,87.15,40.55,11.9,515.34998,4.091348648071289
2018-08-30,21.8,96.0,135.35001,32.95,1.84057,50.7,205.80594,39.25,75.1,53.75,306.79999,41.35,42.55,125.95,39.45991,88.0,40.25,12.65,549.65002,4.229452133178711
2018-08-31,23.0,110.0,163.35001,35.9,2.00185,54.95,233.87404,45.4,86.1,56.45,346.85001,46.35,51.45,124.9,44.34155,98.4,44.2,13.8,566.70001,4.591977119445801
2018-09-03,21.75,115.0,162.39999,35.25,1.96865,54.3,235.1664,45.5,86.75,56.0,328.29999,43.9,52.5,119.1,44.47715,95.45,42.35,13.4,552.65002,4.6265034675598145
2018-09-04,21.1,102.1,144.89999,32.7,1.87377,51.7,233.55096,40.6,78.3,56.4,312.89999,41.85,49.8,123.5,42.48833,95.0,40.55,13.1,560.54999,4.5056610107421875
2018-09-05,20.35,108.3,160.14999,32.9,1.98288,53.35,233.26826,45.25,82.95,58.3,327.0,45.35,54.4,125.7,43.97995,102.5,43.7,13.1,573.84998,4.669661045074463
2018-09-06,19.55,120.5,167.85001,37.7,2.01608,52.2,242.43584,45.85,92.65,59.4,342.79999,45.85,59.95,130.95,47.86718,110.95,45.55,13.9,573.95001,4.868186950683594
2018-09-07,20.2,114.0,158.39999,36.95,2.0066,51.75,247.96869,44.0,87.85,59.45,355.95001,45.65,58.75,128.5,47.91238,113.05,47.95,13.7,571.59998,4.911344051361084
2018-09-10,20.4,110.5,157.95,36.45,1.97813,52.9,242.19353,43.3,86.0,57.85,350.35001,45.75,56.85,126.65,47.91238,109.8,47.55,13.75,558.54999,4.894080638885498
2018-09-11,20.1,109.15,153.95,35.85,1.95442,52.9,246.31288,43.65,84.9,59.45,344.20001,44.9,56.0,127.75,47.36997,106.4,47.8,13.75,559.90002,4.833659648895264
2018-09-12,19.85,115.0,157.75,36.45,1.94967,53.45,246.99942,43.85,86.55,60.9,346.54999,45.7,57.15,133.2,47.91238,110.1,49.0,14.45,575.45001,4.842291831970215
2018-09-13,20.55,115.0,157.8,38.5,1.94967,53.8,242.35506,43.75,84.1,64.1,338.75,47.2,54.95,137.89999,47.23437,115.95,47.8,14.65,598.79999,4.695555686950684
2018-09-14,20.5,115.0,157.89999,39.2,1.92595,55.25,239.77039,42.1,86.1,62.2,338.0,46.8,55.7,139.8,47.91238,117.15,47.4,14.35,599.0,4.790502548217773
2018-09-17,20.5,125.5,158.05,41.4,1.91172,54.9,249.50334,42.9,93.9,62.65,383.5,48.65,59.6,137.05,49.72039,127.0,49.0,14.75,598.45001,5.058079719543457
2018-09-18,20.6,130.0,159.45,43.0,1.94018,54.8,257.74207,42.75,96.1,61.45,393.75,49.4,59.45,140.05,52.25161,129.64999,50.9,15.35,635.70001,5.28249979019165
2018-09-19,19.95,145.0,162.8,44.2,2.06352,54.95,269.00967,48.15,98.95,65.5,410.35001,52.2,63.4,146.89999,56.13884,128.89999,50.9,16.1,653.5,5.463761806488037
2018-09-20,19.95,157.5,178.55,46.15,2.13942,56.75,281.7312,51.25,108.25,75.55,412.70001,56.55,68.7,147.0,59.25767,130.10001,52.9,16.7,659.75,5.679550647735596
2018-09-21,19.9,150.2,181.25,45.25,2.22006,56.2,288.35446,52.65,110.95,74.0,410.60001,56.45,69.95,146.5,59.98087,126.75,54.55,16.6,638.59998,5.4723944664001465
2018-09-24,20.1,143.45,174.85001,42.1,2.15365,55.45,271.59436,51.5,106.1,69.95,396.95001,53.95,65.15,141.3,60.61368,121.0,51.6,16.35,618.29999,5.317025184631348
2018-09-25,20.55,157.0,180.75,42.5,2.23904,55.2,281.36774,52.95,114.35,71.65,404.5,54.15,70.7,146.89999,60.47807,123.0,51.75,16.35,634.75,5.532814025878906
2018-09-26,20.95,158.25,182.0,42.35,2.20109,58.0,289.80835,51.45,113.1,72.65,404.39999,50.9,70.05,142.5,60.56847,125.9,50.6,16.3,629.40002,5.610498428344727
2018-09-27,21.6,160.5,175.14999,41.6,2.17263,58.85,279.91385,50.4,107.4,69.75,387.95001,51.5,66.25,146.45,59.57407,122.15,48.9,16.5,641.40002,5.291131019592285
2018-09-28,22.6,160.0,172.05,41.15,2.12993,57.65,272.80594,51.3,105.65,72.45,370.60001,50.95,63.9,143.89999,58.94126,120.05,48.4,16.85,644.04999,5.196184158325195
2018-10-01,21.75,156.10001,166.39999,40.6,2.10147,54.3,261.82101,49.75,101.75,67.85,364.85001,50.55,63.95,139.60001,59.43847,116.6,47.05,16.85,600.54999,5.118500709533691
2018-10-02,20.9,158.2,168.89999,40.7,2.07775,53.25,255.96507,49.2,105.9,69.8,383.29999,48.8,64.35,139.0,57.76605,111.65,48.75,16.0,598.20001,5.153026580810547
2018-10-03,21.6,155.75,165.85001,39.8,1.98288,52.35,243.68781,47.35,101.4,68.2,378.0,48.7,62.85,140.0,56.09364,110.5,47.2,15.95,592.45001,4.8768181800842285
2018-10-04,21.55,147.05,156.35001,36.6,1.89749,50.8,237.95302,43.9,94.8,63.05,359.04999,46.0,58.9,140.0,52.65841,105.15,44.6,15.2,572.20001,4.669661045074463
2018-10-05,21.0,140.39999,155.10001,34.65,1.82633,48.9,228.38159,42.4,91.4,55.55,342.20001,45.95,56.3,136.0,52.43241,105.55,43.95,14.9,547.20001,4.833659648895264
2018-10-08,20.9,139.45,156.0,34.0,1.84057,48.3,231.32974,41.5,92.95,61.0,332.35001,46.05,55.35,139.5,50.5792,108.15,43.35,14.9,569.95001,4.747344970703125
2018-10-09,19.95,129.3,144.39999,33.9,1.8121,47.5,221.2737,40.05,87.35,58.65,313.54999,44.9,53.25,137.0,47.55077,102.0,41.85,14.5,568.09998,4.514293670654297
2018-10-10,19.95,124.85,135.95,33.4,1.7362,46.0,214.6908,40.0,82.65,58.5,309.60001,43.7,50.15,134.2,45.20036,99.6,40.55,14.25,544.20001,4.402082920074463
2018-10-11,18.85,119.1,133.55,32.75,1.703,44.45,209.92528,38.6,79.35,57.8,301.10001,42.05,48.7,130.0,43.25674,96.6,38.65,14.2,522.65002,4.33303165435791
2018-10-12,19.15,129.0,148.10001,34.1,1.76467,45.45,229.59315,41.8,91.4,61.45,317.89999,44.85,54.7,132.0,48.63558,100.65,43.9,14.6,546.65002,4.574714183807373
2018-10-15,,,,,,,,,,,,,,,,,,,,
2018-10-16,19.1,127.25,141.3,33.85,1.76941,46.8,239.08382,41.95,87.95,63.0,320.95001,45.7,53.95,130.0,49.72039,105.0,43.95,14.6,530.40002,4.5056610107421875
2018-10-17,18.9,123.9,135.5,33.2,1.75044,46.0,235.12602,41.0,83.8,60.5,311.95001,43.7,51.4,129.3,48.18357,103.5,41.55,14.3,530.34998,4.436608791351318
2018-10-18,18.45,123.0,134.35001,32.65,1.71723,46.15,231.08745,39.6,82.8,60.5,308.85001,43.05,51.5,128.0,47.86718,104.15,40.65,14.3,528.84998,4.410714149475098
2018-10-19,19.0,123.95,137.7,33.1,1.68877,44.8,231.89516,41.5,84.15,60.95,311.45001,44.05,51.4,126.5,48.63558,102.5,41.15,14.7,529.45001,4.358925819396973
2018-10-22,19.0,120.1,139.35001,33.35,1.67454,43.9,225.75652,41.15,83.4,60.5,304.95001,44.0,51.0,124.6,47.27957,100.65,40.3,14.55,519.59998,4.427977561950684
2018-10-23,18.7,122.75,140.5,32.85,1.6603,42.7,217.76013,40.25,83.05,60.75,295.85001,43.15,52.1,124.0,45.51675,99.45,40.0,14.45,516.29999,4.462503910064697
2018-10-24,18.65,128.3,147.25,32.85,1.67454,41.5,208.63293,39.05,82.75,61.0,307.89999,43.2,52.0,122.9,43.21154,98.25,39.05,14.45,499.89999,4.410714149475098
2018-10-25,18.4,132.7,156.60001,32.95,1.71723,42.25,229.71431,40.5,86.85,64.25,322.64999,44.05,58.0,123.5,45.47155,100.65,40.75,14.55,538.90002,4.540187358856201
2018-10-26,18.2,133.60001,157.35001,33.05,1.66505,41.85,230.19894,39.5,84.95,62.5,324.35001,44.5,58.2,128.0,44.74835,100.85,40.4,14.4,554.95001,4.436608791351318
2018-10-29,17.2,133.75,154.89999,32.55,1.65556,41.35,231.32974,38.95,82.7,61.0,317.0,45.55,59.25,127.5,44.20595,98.25,39.5,14.15,550.20001,4.324399471282959
2018-10-30,18.0,134.14999,158.85001,33.05,1.6603,41.35,229.99702,40.05,84.2,61.4,316.95001,46.0,59.75,129.10001,45.38116,101.0,40.45,14.3,547.95001,4.367556571960449
2018-10-31,18.45,132.0,159.35001,34.05,1.68877,42.0,233.14711,40.5,83.25,64.0,316.0,47.7,58.9,129.89999,45.47155,103.95,40.45,15.6,541.84998,4.367556571960449
2018-11-01,18.4,141.75,175.05,35.85,1.76467,44.6,243.16278,42.75,95.45,72.0,341.54999,50.65,64.7,134.10001,47.91238,108.3,43.55,16.15,564.65002,4.574714183807373
2018-11-02,18.45,147.2,171.8,36.85,1.70774,46.1,242.11275,43.65,95.85,75.4,347.85001,51.05,64.55,132.5,47.18917,109.75,43.75,16.45,566.04999,4.574714183807373
2018-11-05,18.6,145.60001,169.60001,36.45,1.66979,46.2,239.89154,44.75,96.2,77.5,344.0,51.25,62.8,132.5,47.00837,111.0,42.9,15.95,579.0,4.5056610107421875
2018-11-06,18.65,139.14999,162.55,35.8,1.65556,46.2,240.57809,43.25,93.65,78.0,342.89999,50.95,60.35,132.5,46.73717,110.15,42.95,15.85,575.15002,
2018-11-07,19.1,141.75,160.39999,37.6,1.67928,45.5,245.46477,44.05,95.9,77.0,339.95001,50.15,62.5,134.05,47.46037,111.85,45.85,15.9,579.54999,4.7732391357421875
2018-11-08,18.65,141.0,158.25,37.8,1.62235,41.85,237.26646,42.55,94.05,76.55,338.20001,50.0,60.3,132.0,46.55637,110.7,44.5,15.55,561.70001,4.678292274475098
2018-11-09,18.2,135.39999,155.39999,36.9,1.66505,40.5,227.73543,40.85,90.25,78.2,319.95001,49.35,59.25,126.25,44.25115,108.0,42.65,15.25,545.54999,4.497030258178711
2018-11-12,18.1,138.55,152.05,35.8,1.63184,40.95,218.48708,41.5,87.9,73.1,307.0,47.65,58.15,121.5,44.56755,108.9,41.5,14.75,562.75,4.410714149475098
2018-11-13,17.95,134.25,151.3,34.1,1.61287,40.0,210.69263,40.25,85.05,75.5,296.0,44.2,55.55,123.0,43.03074,103.55,40.9,14.7,535.65002,4.471135139465332
2018-11-14,17.95,136.95,158.5,33.95,1.63184,39.6,218.56786,41.55,88.95,75.4,302.75,47.0,58.3,126.0,44.97435,107.35,41.25,14.7,550.0,4.617872714996338
2018-11-15,18.0,147.14999,164.2,36.2,1.63659,42.05,222.72758,44.2,93.8,80.1,312.54999,48.85,60.75,124.1,46.14956,111.8,42.75,15.4,574.04999,4.66102933883667
2018-11-16,18.6,151.0,170.85001,36.8,1.68877,42.2,223.01028,45.45,96.1,84.95,316.29999,49.5,63.1,126.0,46.10436,114.5,43.95,15.65,574.04999,4.7732391357421875
2018-11-19,,,,,,,,,,,,,,,,,,,,
2018-11-20,18.4,145.7,159.8,34.1,1.60338,40.2,214.08501,46.6,91.3,76.9,307.0,46.25,62.9,123.9,44.88395,110.15,41.8,15.5,540.0,4.609240531921387
2018-11-21,18.05,146.95,168.85001,34.65,1.61761,40.6,220.50636,47.4,93.45,76.05,311.54999,48.0,64.75,123.4,44.65795,110.9,42.4,15.05,547.20001,4.643765926361084
2018-11-22,18.5,146.2,170.0,34.8,1.60812,40.6,218.08322,46.5,93.15,73.8,310.89999,47.0,64.7,120.0,45.01955,111.25,42.2,15.1,549.5,4.712818622589111
2018-11-23,19.1,148.89999,171.7,34.6,1.59864,40.6,215.98315,46.1,97.3,75.5,306.85001,47.95,66.75,120.0,44.83875,110.95,41.9,15.35,560.25,4.894080638885498
2018-11-26,18.75,149.39999,171.14999,35.65,1.61761,43.0,216.62933,46.55,97.85,83.0,304.39999,51.2,66.9,136.0,44.83875,114.65,42.35,15.25,570.15002,4.807765483856201
2018-11-27,18.5,147.14999,172.14999,35.65,1.59864,42.35,214.04463,47.55,97.2,82.3,299.70001,51.25,64.4,135.0,44.74835,110.65,42.65,14.65,562.84998,4.8768181800842285
2018-11-28,18.65,149.10001,167.8,34.95,1.60812,43.55,212.22728,47.8,99.8,81.0,300.04999,50.95,65.95,134.0,45.24555,113.7,43.4,14.6,579.34998,4.807765483856201
2018-11-29,19.0,149.89999,169.85001,35.3,1.64133,43.8,214.56964,48.15,101.9,78.0,306.39999,53.75,66.5,129.89999,46.46597,115.45,44.05,14.85,567.15002,4.8768181800842285
2018-11-30,,,,,,,,,,,,,,,,,,,,4.8768181800842285
2018-12-03,19.0,151.95,169.89999,35.7,1.6271,44.1,216.71008,48.7,103.25,79.2,326.04999,54.75,66.1,125.5,47.00837,116.8,45.5,15.15,572.25,4.885448455810547
2018-12-04,18.7,147.10001,169.75,36.35,1.62235,44.85,216.34663,48.55,102.8,80.0,324.79999,54.7,67.0,125.0,47.91238,120.35,46.4,14.85,585.75,4.85092306137085
2018-12-05,18.5,145.05,166.95,35.7,1.63184,46.9,218.04283,49.9,101.35,79.0,344.54999,53.3,66.75,125.6,48.13838,121.1,46.7,14.3,590.29999,4.799134254455566
2018-12-06,18.4,151.60001,167.39999,37.3,1.75518,45.8,211.82343,49.6,104.6,78.5,358.64999,55.05,68.35,130.8,49.26839,126.3,46.65,14.05,572.29999,4.85092306137085
2018-12-07,18.15,149.55,162.0,36.05,1.74095,46.0,211.41956,49.5,103.6,74.0,349.0,53.0,66.85,124.0,50.3532,121.75,46.2,13.9,561.15002,4.842291831970215
2018-12-10,18.05,145.60001,156.2,34.95,1.69351,44.5,205.64439,49.15,101.15,74.0,341.79999,51.3,65.5,123.95,49.72039,117.9,44.9,13.4,551.75,4.747344970703125
2018-12-11,17.85,149.0,158.05,34.6,1.64607,45.2,208.83485,49.8,105.9,75.8,339.79999,50.95,66.9,127.0,49.40399,119.0,44.7,13.45,539.75,4.652397632598877
2018-12-12,17.55,146.60001,157.75,34.75,1.6603,45.5,211.54071,50.65,105.75,79.7,343.79999,50.95,66.75,125.0,50.8504,119.95,45.35,13.7,540.15002,4.712818622589111
2018-12-13,17.7,145.0,159.25,35.05,1.64133,46.0,210.28876,50.1,104.85,76.0,328.79999,51.35,65.35,124.0,51.3476,119.0,46.55,13.9,540.0,4.704185962677002
2018-12-14,17.5,144.39999,160.39999,34.45,1.60338,46.5,211.17726,50.7,105.8,77.25,332.64999,51.35,65.9,124.05,52.43241,118.05,47.15,13.95,550.04999,4.600608825683594
2018-12-17,17.8,135.25,148.25,33.0,1.58915,45.75,199.74808,50.65,98.0,76.9,323.75,48.75,61.7,118.5,52.16121,115.7,46.65,13.55,523.75,4.479766845703125
2018-12-18,18.0,140.35001,151.89999,32.95,1.59864,45.7,198.09225,50.55,100.1,75.0,321.04999,49.1,61.2,121.0,52.02561,113.75,48.15,13.2,506.85001,4.402082920074463
2018-12-19,18.25,141.05,153.10001,33.55,1.59864,45.85,195.34602,49.75,102.6,75.0,322.5,49.6,61.8,116.3,51.5284,113.25,47.85,13.25,505.60001,4.393451690673828
2018-12-20,17.9,137.75,146.64999,33.1,1.59389,44.4,191.95361,48.15,100.65,74.85,319.5,46.4,60.2,112.0,50.8956,109.05,43.55,13.3,495.29999,4.376189231872559
2018-12-21,17.6,130.45,141.8,32.7,1.54171,42.15,187.9958,47.3,96.45,73.1,305.25,46.4,56.8,112.5,50.21759,105.65,43.0,12.95,476.60001,4.358925819396973
2018-12-24,,,,,,,,,,,,,,,,,,,,
2018-12-26,17.6,130.14999,144.39999,32.3,1.52274,42.7,192.88249,48.05,95.5,73.65,314.29999,44.85,55.95,107.9,49.76559,104.45,43.0,12.85,500.0,4.289873123168945
2018-12-27,18.1,139.7,154.25,33.0,1.57492,42.95,193.85175,50.8,100.5,75.0,334.0,46.15,60.45,113.0,51.5736,105.55,44.8,13.25,502.10001,4.29850435256958
2018-12-28,17.3,140.75,163.95,33.3,1.5844,44.9,192.59978,50.95,103.3,80.5,355.5,46.75,63.3,119.0,51.1216,109.65,45.05,13.2,502.14999,4.548819065093994
2018-12-31,,,,,,,,,,,,,,,,,,,,4.548819065093994
2019-01-02,17.25,140.25,166.25,34.45,1.61287,46.0,196.19412,51.8,106.95,81.75,355.75,50.15,64.6,116.0,51.1216,111.15,47.0,13.7,513.59998,4.471135139465332
2019-01-03,17.5,140.55,168.0,34.25,1.57017,45.75,193.6902,49.6,107.9,79.5,341.0,50.05,63.5,111.6,49.81079,108.8,47.3,13.85,518.5,4.402082920074463
2019-01-04,17.6,147.89999,174.2,34.8,1.64133,46.6,203.9482,50.55,113.95,82.4,352.39999,52.95,66.3,115.8,52.56801,116.5,48.6,14.7,538.54999,4.548819065093994
