Date,MERVAL
2007-04-18 03:00:00,2211.95996
2007-04-19 03:00:00,2200.27002
2007-04-20 03:00:00,2216.6001
2007-04-23 03:00:00,2192.41992
2007-04-24 03:00:00,2181.15991
2007-04-25 03:00:00,2185.45996
2007-04-26 03:00:00,2188.81006
2007-04-27 03:00:00,2197.77002
2007-04-30 03:00:00,2154.55005
2007-05-02 03:00:00,2156.84009
2007-05-03 03:00:00,2174.77002
2007-05-04 03:00:00,2163.72998
2007-05-07 03:00:00,2132.28003
2007-05-08 03:00:00,2131.6499
2007-05-09 03:00:00,2155.26001
2007-05-10 03:00:00,2098.09009
2007-05-11 03:00:00,2128.25
2007-05-14 03:00:00,2127.68994
2007-05-15 03:00:00,2139.63989
2007-05-16 03:00:00,2162.88989
2007-05-17 03:00:00,2171.62988
2007-05-18 03:00:00,2186.38989
2007-05-21 03:00:00,2209.08008
2007-05-22 03:00:00,2193.46997
2007-05-23 03:00:00,2196.1001
2007-05-24 03:00:00,2172.3501
2007-05-28 03:00:00,2192.93994
2007-05-29 03:00:00,2202.3999
2007-05-30 03:00:00,2222.21997
2007-05-31 03:00:00,2243.03003
2007-06-01 03:00:00,2249.36011
2007-06-04 03:00:00,2240.6499
2007-06-05 03:00:00,2234.73999
2007-06-06 03:00:00,2206.15991
2007-06-07 03:00:00,2157.21997
2007-06-08 03:00:00,2169.28003
2007-06-11 03:00:00,2162.1001
2007-06-12 03:00:00,2147.11011
2007-06-13 03:00:00,2168.42993
2007-06-14 03:00:00,2193.03003
2007-06-15 03:00:00,2216.58008
2007-06-19 03:00:00,2239.68994
2007-06-20 03:00:00,2226.01001
2007-06-21 03:00:00,2235.04004
2007-06-22 03:00:00,2229.8999
2007-06-25 03:00:00,2202.90991
2007-06-26 03:00:00,2195.63989
2007-06-27 03:00:00,2227.33008
2007-06-28 03:00:00,2216.09009
2007-06-29 03:00:00,2190.87012
2007-07-02 03:00:00,2234.80005
2007-07-03 03:00:00,2230.61011
2007-07-04 03:00:00,2252.3999
2007-07-05 03:00:00,2245.62988
2007-07-06 03:00:00,2249.01001
2007-07-10 03:00:00,2253.30005
2007-07-11 03:00:00,2266.09009
2007-07-12 03:00:00,2289.12988
2007-07-13 03:00:00,2287.82007
2007-07-16 03:00:00,2248.8501
2007-07-17 03:00:00,2251.59009
2007-07-18 03:00:00,2247.83008
2007-07-19 03:00:00,2287.57007
2007-07-20 03:00:00,2277.46997
2007-07-23 03:00:00,2303.42993
2007-07-24 03:00:00,2241.42993
2007-07-25 03:00:00,2242.78003
2007-07-26 03:00:00,2153.27002
2007-07-27 03:00:00,2149.88989
2007-07-30 03:00:00,2186.37012
2007-07-31 03:00:00,2180.25
2007-08-01 03:00:00,2177.18994
2007-08-02 03:00:00,2186.63989
2007-08-03 03:00:00,2148.41992
2007-08-06 03:00:00,2107.81006
2007-08-07 03:00:00,2121.51001
2007-08-08 03:00:00,2158.43994
2007-08-09 03:00:00,2087.67993
2007-08-10 03:00:00,2053.12988
2007-08-13 03:00:00,2065.82007
2007-08-14 03:00:00,2029.68005
2007-08-15 03:00:00,1924.72998
2007-08-16 03:00:00,1833.70996
2007-08-17 03:00:00,1929.12
2007-08-21 03:00:00,1962.76001
2007-08-22 03:00:00,2008.5
2007-08-23 03:00:00,2038.29004
2007-08-24 03:00:00,2081.44995
2007-08-27 03:00:00,2076.53003
2007-08-28 03:00:00,1985.90002
2007-08-29 03:00:00,2045.67004
2007-08-30 03:00:00,2040.56006
2007-08-31 03:00:00,2062.08008
2007-09-03 03:00:00,2071.53003
2007-09-04 03:00:00,2068.18994
2007-09-05 03:00:00,2061.01001
2007-09-06 03:00:00,2078.92993
2007-09-07 03:00:00,2041.04004
2007-09-10 03:00:00,2018.16003
2007-09-11 03:00:00,2018.81006
2007-09-12 03:00:00,2008.73999
2007-09-13 03:00:00,2040.25
2007-09-14 03:00:00,2048.90991
2007-09-17 03:00:00,2031.25
2007-09-18 03:00:00,2090.26001
2007-09-19 03:00:00,2116.48999
2007-09-20 03:00:00,2100.45996
2007-09-21 03:00:00,2121.70996
2007-09-24 03:00:00,2145.22998
2007-09-25 03:00:00,2145.84009
2007-09-26 03:00:00,2177.23999
2007-09-27 03:00:00,2192.44995
2007-09-28 03:00:00,2187.96997
2007-10-01 03:00:00,2231.42993
2007-10-02 03:00:00,2260.44995
2007-10-03 03:00:00,2254.38989
2007-10-04 03:00:00,2254.32007
2007-10-05 03:00:00,2277.75
2007-10-08 03:00:00,2286.70996
2007-10-09 03:00:00,2291.84009
2007-10-10 03:00:00,2277.3999
2007-10-11 03:00:00,2246.8501
2007-10-12 03:00:00,2262.11011
2007-10-16 03:00:00,2235.11011
2007-10-17 03:00:00,2240.20996
2007-10-18 03:00:00,2270.40991
2007-10-19 03:00:00,2236.87012
2007-10-22 03:00:00,2234.65991
2007-10-23 03:00:00,2251.92993
2007-10-24 03:00:00,2256.61011
2007-10-25 03:00:00,2282.57007
2007-10-26 03:00:00,2327.1499
2007-10-29 03:00:00,2337.11011
2007-10-30 03:00:00,2339.09009
2007-10-31 03:00:00,2351.43994
2007-11-01 03:00:00,2321.57007
2007-11-02 03:00:00,2336.69995
2007-11-05 03:00:00,2297.81006
2007-11-07 03:00:00,2298.82007
2007-11-08 03:00:00,2263.02002
2007-11-09 03:00:00,2314.22998
2007-11-12 03:00:00,2273.26001
2007-11-13 03:00:00,2305.22998
2007-11-14 03:00:00,2309.42993
2007-11-15 03:00:00,2268.07007
2007-11-16 03:00:00,2281.15991
2007-11-19 03:00:00,2243.53003
2007-11-20 03:00:00,2245.88989
2007-11-21 03:00:00,2216.1499
2007-11-22 03:00:00,2210.54004
2007-11-23 03:00:00,2212.04004
2007-11-26 03:00:00,2190.82007
2007-11-27 03:00:00,2169.78003
2007-11-28 03:00:00,2230.83008
2007-11-29 03:00:00,2236.38989
2007-11-30 03:00:00,2207.15991
2007-12-03 03:00:00,2192.07007
2007-12-04 03:00:00,2186.93994
2007-12-05 03:00:00,2211.8501
2007-12-06 03:00:00,2241.93994
2007-12-07 03:00:00,2238.86011
2007-12-10 03:00:00,2244.96997
2007-12-11 03:00:00,2230.42993
2007-12-12 03:00:00,2226.12012
2007-12-13 03:00:00,2196.47998
2007-12-14 03:00:00,2184.48999
2007-12-17 03:00:00,2127.20996
2007-12-18 03:00:00,2125.66992
2007-12-19 03:00:00,2130.12012
2007-12-20 03:00:00,2140.31006
2007-12-21 03:00:00,2145.25
2007-12-26 03:00:00,2179.8999
2007-12-27 03:00:00,2168.22998
2007-12-28 03:00:00,2151.72998
2008-01-02 02:00:00,2150.56006
2008-01-03 02:00:00,2145.94995
2008-01-04 02:00:00,2129.06006
2008-01-07 02:00:00,2103.71997
2008-01-08 02:00:00,2140.94995
2008-01-09 02:00:00,2089.58008
2008-01-10 02:00:00,2084.55005
2008-01-11 02:00:00,2082.92993
2008-01-14 02:00:00,2132.37988
2008-01-15 02:00:00,2069.31006
2008-01-16 02:00:00,2065.77002
2008-01-17 02:00:00,2011.20996
2008-01-18 02:00:00,2002.45996
2008-01-21 02:00:00,1876.87
2008-01-22 02:00:00,1943.56006
2008-01-23 02:00:00,1891.25
2008-01-24 02:00:00,1966.45996
2008-01-25 02:00:00,1982.72998
2008-01-28 02:00:00,2003.82996
2008-01-29 02:00:00,2003.85999
2008-01-30 02:00:00,2036.18005
2008-01-31 02:00:00,2007.27002
2008-02-01 02:00:00,2045.14001
2008-02-04 02:00:00,2084.55005
2008-02-05 02:00:00,2054.79004
2008-02-06 02:00:00,2039.51001
2008-02-07 02:00:00,2011.06995
2008-02-08 02:00:00,1992.62
2008-02-11 02:00:00,2001.26001
2008-02-12 02:00:00,2034.13
2008-02-13 02:00:00,2043.43005
2008-02-14 02:00:00,2041.81006
2008-02-15 02:00:00,2039.08997
2008-02-18 02:00:00,2060.5
2008-02-19 02:00:00,2062.82007
2008-02-20 02:00:00,2074.69995
2008-02-21 02:00:00,2083.45996
2008-02-22 02:00:00,2088.36011
2008-02-25 02:00:00,2120.73999
2008-02-26 02:00:00,2151.37988
2008-02-27 02:00:00,2166.20996
2008-02-28 02:00:00,2199.12012
2008-02-29 02:00:00,2162.19995
2008-03-03 02:00:00,2136.79004
2008-03-04 02:00:00,2134.56006
2008-03-05 02:00:00,2182.11011
2008-03-06 02:00:00,2179.07007
2008-03-07 02:00:00,2129.84009
2008-03-10 02:00:00,2100.6001
2008-03-11 02:00:00,2144.47998
2008-03-12 02:00:00,2134.13989
2008-03-13 02:00:00,2149.90991
2008-03-14 02:00:00,2117.1001
2008-03-17 03:00:00,2056.95996
2008-03-18 03:00:00,2081.66992
2008-03-19 03:00:00,2014.06006
2008-03-25 03:00:00,2068.21997
2008-03-26 03:00:00,2079.79004
2008-03-27 03:00:00,2083.65991
2008-03-28 03:00:00,2089.70996
2008-03-31 03:00:00,2103.71997
2008-04-01 03:00:00,2136.08008
2008-04-03 03:00:00,2152.62012
2008-04-04 03:00:00,2152.03003
2008-04-07 03:00:00,2146.28003
2008-04-08 03:00:00,2158.72998
2008-04-09 03:00:00,2149.8999
2008-04-10 03:00:00,2135.45996
2008-04-11 03:00:00,2115.12012
2008-04-14 03:00:00,2120.70996
2008-04-15 03:00:00,2121.31006
2008-04-16 03:00:00,2161.54004
2008-04-17 03:00:00,2161.76001
2008-04-18 03:00:00,2186.46997
2008-04-21 03:00:00,2201.62012
2008-04-22 03:00:00,2147.0
2008-04-23 03:00:00,2140.41992
2008-04-24 03:00:00,2129.46997
2008-04-25 03:00:00,2101.3999
2008-04-28 03:00:00,2110.18994
2008-04-29 03:00:00,2070.0
2008-04-30 03:00:00,2095.53003
2008-05-02 03:00:00,2107.62988
2008-05-05 03:00:00,2105.57007
2008-05-06 03:00:00,2127.09009
2008-05-07 03:00:00,2093.98999
2008-05-08 03:00:00,2101.8501
2008-05-09 03:00:00,2114.43994
2008-05-12 03:00:00,2125.36011
2008-05-13 03:00:00,2106.68994
2008-05-14 03:00:00,2088.78003
2008-05-15 03:00:00,2122.12012
2008-05-16 03:00:00,2137.01001
2008-05-19 03:00:00,2194.11011
2008-05-20 03:00:00,2218.29004
2008-05-21 03:00:00,2221.12988
2008-05-22 03:00:00,2248.62988
2008-05-23 03:00:00,2235.33008
2008-05-26 03:00:00,2239.37988
2008-05-27 03:00:00,2214.77002
2008-05-28 03:00:00,2233.40991
2008-05-29 03:00:00,2223.88989
2008-05-30 03:00:00,2205.71997
2008-06-02 03:00:00,2197.82007
2008-06-03 03:00:00,2181.76001
2008-06-04 03:00:00,2141.25
2008-06-05 03:00:00,2189.6001
2008-06-06 03:00:00,2179.71997
2008-06-09 03:00:00,2162.12012
2008-06-10 03:00:00,2109.72998
2008-06-11 03:00:00,2072.08008
2008-06-12 03:00:00,2056.68994
2008-06-13 03:00:00,2066.43994
2008-06-17 03:00:00,2036.0
2008-06-18 03:00:00,2048.11011
2008-06-19 03:00:00,2063.18994
2008-06-20 03:00:00,2066.28003
2008-06-23 03:00:00,2091.55005
2008-06-24 03:00:00,2067.59009
2008-06-25 03:00:00,2091.91992
2008-06-26 03:00:00,2072.47998
2008-06-27 03:00:00,2093.01001
2008-06-30 03:00:00,2107.87012
2008-07-01 03:00:00,2095.12012
2008-07-02 03:00:00,2033.03003
2008-07-03 03:00:00,1998.37
2008-07-04 03:00:00,2006.43994
2008-07-07 03:00:00,1955.32996
2008-07-08 03:00:00,1947.78003
2008-07-10 03:00:00,1940.15002
2008-07-11 03:00:00,1906.52002
2008-07-14 03:00:00,1922.01001
2008-07-16 03:00:00,1877.43005
2008-07-17 03:00:00,1893.43005
2008-07-18 03:00:00,1907.10999
2008-07-21 03:00:00,1981.76001
2008-07-22 03:00:00,1956.77002
2008-07-23 03:00:00,1940.73999
2008-07-24 03:00:00,1901.88
2008-07-25 03:00:00,1910.22998
2008-07-28 03:00:00,1922.72998
2008-07-29 03:00:00,1926.68005
2008-07-30 03:00:00,1949.83997
2008-07-31 03:00:00,1919.81995
2008-08-01 03:00:00,1884.06006
2008-08-04 03:00:00,1812.75
2008-08-05 03:00:00,1809.15002
2008-08-06 03:00:00,1871.66003
2008-08-07 03:00:00,1815.97998
2008-08-08 03:00:00,1776.66003
2008-08-11 03:00:00,1708.94995
2008-08-12 03:00:00,1696.59998
2008-08-13 03:00:00,1742.93005
2008-08-14 03:00:00,1737.93994
2008-08-15 03:00:00,1733.79004
2008-08-19 03:00:00,1727.78003
2008-08-20 03:00:00,1740.26001
2008-08-21 03:00:00,1746.12
2008-08-22 03:00:00,1760.97998
2008-08-25 03:00:00,1744.73999
2008-08-26 03:00:00,1760.17004
2008-08-27 03:00:00,1779.73999
2008-08-28 03:00:00,1777.05005
2008-08-29 03:00:00,1777.14001
2008-09-01 03:00:00,1778.81006
2008-09-02 03:00:00,1757.93994
2008-09-03 03:00:00,1758.13
2008-09-04 03:00:00,1694.59998
2008-09-05 03:00:00,1678.73999
2008-09-08 03:00:00,1668.20996
2008-09-09 03:00:00,1595.06995
2008-09-10 03:00:00,1604.83997
2008-09-11 03:00:00,1613.23999
2008-09-12 03:00:00,1647.65002
2008-09-15 03:00:00,1562.14001
2008-09-16 03:00:00,1571.78003
2008-09-17 03:00:00,1491.97998
2008-09-18 03:00:00,1508.06995
2008-09-19 03:00:00,1662.52002
2008-09-22 03:00:00,1690.44995
2008-09-23 03:00:00,1656.59998
2008-09-24 03:00:00,1655.81006
2008-09-25 03:00:00,1707.97998
2008-09-26 03:00:00,1692.40002
2008-09-29 03:00:00,1545.44995
2008-09-30 03:00:00,1598.17004
2008-10-01 03:00:00,1605.68005
2008-10-02 03:00:00,1520.92004
2008-10-03 03:00:00,1512.70996
2008-10-06 03:00:00,1423.34998
2008-10-07 03:00:00,1384.59998
2008-10-08 03:00:00,1359.27002
2008-10-09 03:00:00,1287.32996
2008-10-10 03:00:00,1215.98999
2008-10-14 03:00:00,1349.68994
2008-10-15 03:00:00,1185.72998
2008-10-16 03:00:00,1185.92004
2008-10-17 03:00:00,1216.02002
2008-10-20 02:00:00,1175.92004
2008-10-21 02:00:00,1046.68005
2008-10-22 02:00:00,940.82001
2008-10-23 02:00:00,963.70001
2008-10-24 02:00:00,890.27002
2008-10-27 02:00:00,839.77002
2008-10-28 02:00:00,895.06
2008-10-29 02:00:00,918.45001
2008-10-30 02:00:00,973.56
2008-10-31 02:00:00,1010.78998
2008-11-03 02:00:00,1057.62
2008-11-04 02:00:00,1123.10999
2008-11-05 02:00:00,1135.79004
2008-11-07 02:00:00,1096.59998
2008-11-10 02:00:00,1085.87
2008-11-11 02:00:00,1066.90002
2008-11-12 02:00:00,1008.26001
2008-11-13 02:00:00,1015.90002
2008-11-14 02:00:00,1022.81
2008-11-17 02:00:00,989.06
2008-11-18 02:00:00,944.83002
2008-11-19 02:00:00,925.34998
2008-11-20 02:00:00,864.40002
2008-11-21 02:00:00,828.98999
2008-11-24 02:00:00,901.90997
2008-11-25 02:00:00,906.39001
2008-11-26 02:00:00,954.81
2008-11-27 02:00:00,972.03003
2008-11-28 02:00:00,993.98999
2008-12-01 02:00:00,925.17999
2008-12-02 02:00:00,951.78998
2008-12-03 02:00:00,970.19
2008-12-04 02:00:00,997.73999
2008-12-05 02:00:00,1005.34003
2008-12-09 02:00:00,1026.63
2008-12-10 02:00:00,1060.87
2008-12-11 02:00:00,1089.65002
2008-12-12 02:00:00,1098.19995
2008-12-15 02:00:00,1115.04004
2008-12-16 02:00:00,1143.32996
2008-12-17 02:00:00,1147.96997
2008-12-18 02:00:00,1116.43005
2008-12-19 02:00:00,1095.93005
2008-12-22 02:00:00,1045.56006
2008-12-23 02:00:00,1038.31006
2008-12-26 02:00:00,1058.56995
2008-12-29 02:00:00,1076.41003
2008-12-30 02:00:00,1079.66003
2009-01-02 02:00:00,1143.32996
2009-01-05 02:00:00,1151.80005
2009-01-06 02:00:00,1214.28003
2009-01-07 02:00:00,1167.06006
2009-01-08 02:00:00,1192.43994
2009-01-09 02:00:00,1179.55005
2009-01-12 02:00:00,1128.17004
2009-01-13 02:00:00,1131.95996
2009-01-14 02:00:00,1087.60999
2009-01-15 02:00:00,1100.26001
2009-01-16 02:00:00,1097.95996
2009-01-20 02:00:00,1044.64001
2009-01-21 02:00:00,1062.68005
2009-01-22 02:00:00,1057.81995
2009-01-23 02:00:00,1066.51001
2009-01-26 02:00:00,1067.59998
2009-01-27 02:00:00,1079.38
2009-01-28 02:00:00,1105.44995
2009-01-29 02:00:00,1088.53003
2009-01-30 02:00:00,1077.08997
2009-02-02 02:00:00,1057.81995
2009-02-03 02:00:00,1072.33997
2009-02-04 02:00:00,1079.04004
2009-02-05 02:00:00,1110.71997
2009-02-06 02:00:00,1143.81995
2009-02-09 02:00:00,1135.95996
2009-02-10 02:00:00,1105.10999
2009-02-11 02:00:00,1107.97998
2009-02-12 02:00:00,1084.76001
2009-02-13 02:00:00,1134.89001
2009-02-16 02:00:00,1123.81995
2009-02-17 02:00:00,1072.93994
2009-02-18 02:00:00,1054.90002
2009-02-19 02:00:00,1065.67004
2009-02-20 02:00:00,1048.63
2009-02-23 02:00:00,1009.51001
2009-02-24 02:00:00,1041.16003
2009-02-25 02:00:00,1019.10999
2009-02-26 02:00:00,1017.87
2009-02-27 02:00:00,1019.28998
2009-03-02 02:00:00,943.75
2009-03-03 02:00:00,930.12
2009-03-04 02:00:00,986.27002
2009-03-05 02:00:00,954.81
2009-03-06 02:00:00,965.02002
2009-03-09 02:00:00,952.64001
2009-03-10 02:00:00,1004.17999
2009-03-11 02:00:00,1004.33002
2009-03-12 02:00:00,1025.39001
2009-03-13 02:00:00,1043.32996
2009-03-16 03:00:00,1033.79004
2009-03-17 03:00:00,1051.79004
2009-03-18 03:00:00,1065.56006
2009-03-19 03:00:00,1078.77002
2009-03-20 03:00:00,1069.53003
2009-03-23 03:00:00,1124.56006
2009-03-25 03:00:00,1132.31995
2009-03-26 03:00:00,1171.43005
2009-03-27 03:00:00,1165.27002
2009-03-30 03:00:00,1123.28003
2009-03-31 03:00:00,1125.94995
2009-04-01 03:00:00,1134.60999
2009-04-03 03:00:00,1196.96997
2009-04-06 03:00:00,1185.06006
2009-04-07 03:00:00,1149.73999
2009-04-08 03:00:00,1163.09998
2009-04-13 03:00:00,1224.59998
2009-04-14 03:00:00,1206.43005
2009-04-15 03:00:00,1214.92004
2009-04-16 03:00:00,1254.72998
2009-04-17 03:00:00,1258.46997
2009-04-20 03:00:00,1193.03003
2009-04-21 03:00:00,1220.33997
2009-04-22 03:00:00,1226.96997
2009-04-23 03:00:00,1228.29004
2009-04-24 03:00:00,1259.22998
2009-04-27 03:00:00,1244.52002
2009-04-28 03:00:00,1243.76001
2009-04-29 03:00:00,1270.60999
2009-04-30 03:00:00,1275.25
2009-05-04 03:00:00,1352.88
2009-05-05 03:00:00,1363.18994
2009-05-06 03:00:00,1409.91003
2009-05-07 03:00:00,1423.92004
2009-05-08 03:00:00,1500.06006
2009-05-11 03:00:00,1512.10999
2009-05-12 03:00:00,1525.21997
2009-05-13 03:00:00,1461.21997
2009-05-14 03:00:00,1448.18005
2009-05-15 03:00:00,1438.64001
2009-05-18 03:00:00,1528.57996
2009-05-19 03:00:00,1533.39001
2009-05-20 03:00:00,1550.15002
2009-05-21 03:00:00,1560.84998
2009-05-22 03:00:00,1562.40002
2009-05-26 03:00:00,1582.30005
2009-05-27 03:00:00,1567.35999
2009-05-28 03:00:00,1560.41003
2009-05-29 03:00:00,1587.20996
2009-06-01 03:00:00,1656.10999
2009-06-02 03:00:00,1668.76001
2009-06-03 03:00:00,1600.93005
2009-06-04 03:00:00,1654.56006
2009-06-05 03:00:00,1638.09998
2009-06-08 03:00:00,1625.26001
2009-06-09 03:00:00,1641.69995
2009-06-10 03:00:00,1654.98999
2009-06-11 03:00:00,1669.54004
2009-06-12 03:00:00,1654.56006
2009-06-16 03:00:00,1586.22998
2009-06-17 03:00:00,1534.64001
2009-06-18 03:00:00,1529.90002
2009-06-19 03:00:00,1559.45996
2009-06-22 03:00:00,1495.97998
2009-06-23 03:00:00,1506.90002
2009-06-24 03:00:00,1545.81006
2009-06-25 03:00:00,1580.95996
2009-06-26 03:00:00,1579.98999
2009-06-29 03:00:00,1589.30005
2009-06-30 03:00:00,1587.96997
2009-07-01 03:00:00,1610.10999
2009-07-02 03:00:00,1561.93994
2009-07-03 03:00:00,1579.12
2009-07-06 03:00:00,1553.67004
2009-07-07 03:00:00,1520.46997
2009-07-08 03:00:00,1477.83997
2009-07-13 03:00:00,1548.43005
2009-07-14 03:00:00,1535.38
2009-07-15 03:00:00,1603.81006
2009-07-16 03:00:00,1626.33997
2009-07-17 03:00:00,1622.67004
2009-07-20 03:00:00,1649.21997
2009-07-21 03:00:00,1652.69995
2009-07-22 03:00:00,1642.51001
2009-07-23 03:00:00,1679.42004
2009-07-24 03:00:00,1675.09998
2009-07-27 03:00:00,1685.94995
2009-07-28 03:00:00,1665.20996
2009-07-29 03:00:00,1655.68005
2009-07-30 03:00:00,1696.18994
2009-07-31 03:00:00,1719.87
2009-08-03 03:00:00,1781.80005
2009-08-04 03:00:00,1778.35999
2009-08-05 03:00:00,1806.51001
2009-08-06 03:00:00,1776.93005
2009-08-07 03:00:00,1799.53003
2009-08-10 03:00:00,1793.31006
2009-08-11 03:00:00,1759.54004
2009-08-12 03:00:00,1773.29004
2009-08-13 03:00:00,1795.57996
2009-08-14 03:00:00,1761.60999
2009-08-18 03:00:00,1727.76001
2009-08-19 03:00:00,1728.20996
2009-08-20 03:00:00,1766.89001
2009-08-21 03:00:00,1797.32996
2009-08-24 03:00:00,1780.93005
2009-08-25 03:00:00,1779.80005
2009-08-26 03:00:00,1778.26001
2009-08-27 03:00:00,1778.33997
2009-08-28 03:00:00,1797.02002
2009-08-31 03:00:00,1781.89001
2009-09-01 03:00:00,1743.64001
2009-09-02 03:00:00,1753.66003
2009-09-03 03:00:00,1754.70996
2009-09-04 03:00:00,1779.25
2009-09-07 03:00:00,1809.19995
2009-09-08 03:00:00,1853.02002
2009-09-09 03:00:00,1874.32996
2009-09-10 03:00:00,1908.45996
2009-09-11 03:00:00,1900.18005
2009-09-14 03:00:00,1920.06006
2009-09-15 03:00:00,1930.63
2009-09-16 03:00:00,1977.41003
2009-09-17 03:00:00,2017.56995
2009-09-18 03:00:00,2007.59998
2009-09-21 03:00:00,1986.33997
2009-09-22 03:00:00,2057.83008
2009-09-23 03:00:00,2023.35999
2009-09-24 03:00:00,2005.79004
2009-09-25 03:00:00,2015.82996
2009-09-28 03:00:00,2071.36011
2009-09-29 03:00:00,2065.66992
2009-09-30 03:00:00,2075.13989
2009-10-01 03:00:00,2022.79004
2009-10-02 03:00:00,2024.80005
2009-10-05 03:00:00,2053.05005
2009-10-06 03:00:00,2101.34009
2009-10-07 03:00:00,2097.6499
2009-10-08 03:00:00,2149.09009
2009-10-09 03:00:00,2169.04004
2009-10-13 03:00:00,2193.91992
2009-10-14 03:00:00,2224.27002
2009-10-15 03:00:00,2224.97998
2009-10-16 03:00:00,2207.28003
2009-10-19 03:00:00,2253.84009
2009-10-20 03:00:00,2246.04004
2009-10-21 03:00:00,2257.28003
2009-10-22 03:00:00,2309.47998
2009-10-23 03:00:00,2295.87988
2009-10-26 03:00:00,2279.46997
2009-10-27 03:00:00,2255.26001
2009-10-28 03:00:00,2119.76001
2009-10-29 03:00:00,2206.48999
2009-10-30 03:00:00,2115.76001
2009-11-02 03:00:00,2145.46997
2009-11-03 03:00:00,2204.67993
2009-11-04 03:00:00,2242.54004
2009-11-05 03:00:00,2222.81006
2009-11-09 03:00:00,2288.6499
2009-11-10 03:00:00,2279.68994
2009-11-11 03:00:00,2250.88989
2009-11-12 03:00:00,2219.28003
2009-11-13 03:00:00,2233.42993
2009-11-16 03:00:00,2294.63989
2009-11-17 03:00:00,2280.80005
2009-11-18 03:00:00,2265.56006
2009-11-19 03:00:00,2240.03003
2009-11-20 03:00:00,2231.5
2009-11-23 03:00:00,2251.37988
2009-11-24 03:00:00,2247.87012
2009-11-25 03:00:00,2253.44995
2009-11-26 03:00:00,2156.98999
2009-11-27 03:00:00,2188.58008
2009-11-30 03:00:00,2147.25
2009-12-01 03:00:00,2210.12012
2009-12-02 03:00:00,2220.61011
2009-12-03 03:00:00,2213.06006
2009-12-04 03:00:00,2174.46997
2009-12-07 03:00:00,2173.0
2009-12-09 03:00:00,2162.62988
2009-12-10 03:00:00,2179.6001
2009-12-11 03:00:00,2177.62988
2009-12-14 03:00:00,2216.54004
2009-12-15 03:00:00,2214.90991
2009-12-16 03:00:00,2229.6499
2009-12-17 03:00:00,2225.47998
2009-12-18 03:00:00,2215.44995
2009-12-21 03:00:00,2216.3999
2009-12-22 03:00:00,2241.09009
2009-12-23 03:00:00,2249.3501
2009-12-28 03:00:00,2282.58008
2009-12-29 03:00:00,2318.38989
2009-12-30 03:00:00,2320.72998
2010-01-04 03:00:00,2384.48999
2010-01-05 03:00:00,2401.75
2010-01-06 03:00:00,2362.45996
2010-01-07 03:00:00,2389.44995
2010-01-08 03:00:00,2352.76001
2010-01-11 03:00:00,2317.73999
2010-01-12 03:00:00,2270.48999
2010-01-13 03:00:00,2338.07007
2010-01-14 03:00:00,2381.04004
2010-01-15 03:00:00,2371.11011
2010-01-18 03:00:00,2371.86011
2010-01-19 03:00:00,2388.31006
2010-01-20 03:00:00,2351.54004
2010-01-21 03:00:00,2340.19995
2010-01-22 03:00:00,2331.6001
2010-01-25 03:00:00,2321.19995
2010-01-26 03:00:00,2309.25
2010-01-27 03:00:00,2306.20996
2010-01-28 03:00:00,2293.81006
2010-01-29 03:00:00,2298.55005
2010-02-01 03:00:00,2313.81006
2010-02-02 03:00:00,2342.82007
2010-02-03 03:00:00,2325.79004
2010-02-04 03:00:00,2236.95996
2010-02-05 03:00:00,2165.1499
2010-02-08 03:00:00,2187.83008
2010-02-09 03:00:00,2233.73999
2010-02-10 03:00:00,2239.37012
2010-02-11 03:00:00,2280.95996
2010-02-12 03:00:00,2273.40991
2010-02-15 03:00:00,2276.83008
2010-02-16 03:00:00,2301.09009
2010-02-17 03:00:00,2320.66992
2010-02-18 03:00:00,2334.43994
2010-02-19 03:00:00,2334.98999
2010-02-22 03:00:00,2346.72998
2010-02-23 03:00:00,2296.62988
2010-02-24 03:00:00,2292.21997
2010-02-25 03:00:00,2211.69995
2010-02-26 03:00:00,2221.37988
2010-03-01 03:00:00,2265.13989
2010-03-02 03:00:00,2285.71997
2010-03-03 03:00:00,2291.32007
2010-03-04 03:00:00,2284.26001
2010-03-05 03:00:00,2298.73999
2010-03-08 03:00:00,2308.40991
2010-03-09 03:00:00,2319.13989
2010-03-10 03:00:00,2332.21997
2010-03-11 03:00:00,2332.16992
2010-03-12 03:00:00,2359.96997
2010-03-15 03:00:00,2351.3501
2010-03-16 03:00:00,2379.02002
2010-03-17 03:00:00,2382.37988
2010-03-18 03:00:00,2372.87012
2010-03-19 03:00:00,2381.1001
2010-03-22 03:00:00,2413.66992
2010-03-23 03:00:00,2439.33008
2010-03-25 03:00:00,2409.93994
2010-03-26 03:00:00,2402.44995
2010-03-29 03:00:00,2417.71997
2010-03-30 03:00:00,2404.77002
2010-03-31 03:00:00,2373.70996
2010-04-05 03:00:00,2449.53003
2010-04-06 03:00:00,2486.71997
2010-04-07 03:00:00,2453.73999
2010-04-08 03:00:00,2470.81006
2010-04-09 03:00:00,2487.76001
2010-04-12 03:00:00,2486.01001
2010-04-13 03:00:00,2463.84009
2010-04-14 03:00:00,2458.52002
2010-04-15 03:00:00,2438.22998
2010-04-16 03:00:00,2398.93994
2010-04-19 03:00:00,2420.17993
2010-04-20 03:00:00,2426.84009
2010-04-21 03:00:00,2423.31006
2010-04-22 03:00:00,2430.46997
2010-04-23 03:00:00,2447.03003
